"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1","time","disto"
"3651","304 CANBERRA RD",1.44511920743254,103.822259561569,62,"Sembawang",1.44905082158502,103.820046140211,502.218711945091,597,829
"3652","304 CLEMENTI AVE 4",1.32093420856687,103.764986457895,261,"Clementi",1.31511625277378,103.765191452888,648.053567996027,604,839
"3653","304 HOUGANG AVE 5",1.36778671687043,103.895530258805,197,"Hougang",1.37129226620797,103.892380513029,524.551182455673,445,618
"3654","304 JURONG EAST ST 32",1.3451446878869,103.734750459542,275,"Chinese Garden",1.34235282081401,103.732596738363,392.477949370304,592,822
"3655","304 SERANGOON AVE 2",1.35362609777748,103.86770547955,33,"Lorong Chuan",1.35161217074555,103.864151938651,454.594218280055,453,629
"3656","304 SHUNFU RD",1.35012170474224,103.837942388222,176,"Marymount",1.348707263451,103.839423132332,227.920542465032,236,328
"3657","304 TAMPINES ST 32",1.35213400949386,103.956438751073,57,"Tampines East",1.35619148271544,103.9546344625,494.297750809965,500,694
"3658","304 UBI AVE 1",1.32955256858874,103.90122860971,28,"Ubi",1.32997425973974,103.899226655439,227.688117776981,254,352
"3659","304 WOODLANDS ST 31",1.42989255980863,103.773853927578,43,"Marsiling",1.43252114855026,103.774074641403,293.642227190003,334,463
"3660","304 YISHUN CTRL",1.43051533276813,103.840307000287,140,"Yishun",1.42944308477331,103.835005047246,601.979283069518,572,795
"3661","304A ANCHORVALE LINK",1.38789185501916,103.888922314482,68,"Buangkok",1.38287001971672,103.893122569706,728.70202364669,763,1060
"3662","304B ANCHORVALE LINK",1.38865003717567,103.889215386426,54,"Sengkang",1.39169462601522,103.895484694279,775.654916025803,805,1118
"3663","305 ANG MO KIO AVE 1",1.36608459098943,103.846013895433,110,"Ang Mo Kio",1.36993284962262,103.84955809232,582.311251129973,725,1007
"3664","305 BT BATOK ST 31",1.35786100812447,103.747934507941,198,"Bukit Gombak",1.35861159094192,103.751790910733,437.230045162164,433,600
"3665","305 CANBERRA RD",1.44557039670297,103.822062555826,46,"Sembawang",1.44905082158502,103.820046140211,447.729917960373,551,765
"3666","305 CHOA CHU KANG AVE 4",1.38432785634159,103.742917135674,40,"Choa Chu Kang",1.38536316540225,103.744370779756,198.62690787983,220,305
"3667","305 CLEMENTI AVE 4",1.32206108860648,103.76601401343,317,"Clementi",1.31511625277378,103.765191452888,778.496543580542,697,968
"3668","305 HOUGANG AVE 5",1.36710626201201,103.894728441658,36,"Hougang",1.37129226620797,103.892380513029,534.243708841434,498,691
"3669","305 JURONG EAST ST 32",1.34543656763546,103.735240571701,133,"Chinese Garden",1.34235282081401,103.732596738363,452.120303797306,640,889
"3670","305 SERANGOON AVE 2",1.35384811106518,103.866961802929,171,"Lorong Chuan",1.35161217074555,103.864151938651,399.672106230161,420,583
"3671","305 SHUNFU RD",1.35011506071478,103.838727571988,109,"Marymount",1.348707263451,103.839423132332,174.790354414098,182,253
"3672","305 TAMPINES ST 32",1.35241346289118,103.955871288254,81,"Tampines East",1.35619148271544,103.9546344625,442.518670465582,415,576
"3673","305 UBI AVE 1",1.32927975392029,103.902173087868,14,"Ubi",1.32997425973974,103.899226655439,336.897876956469,318,441
"3674","305 YISHUN CTRL",1.43086656800412,103.839425861369,111,"Yishun",1.42944308477331,103.835005047246,516.859739944821,516,716
"3675","305A ANCHORVALE LINK",1.38840183014731,103.88816713058,68,"Buangkok",1.38287001971672,103.893122569706,826.63956248381,840,1167
"3676","305A PUNGGOL RD",1.40507911812904,103.90670598777,33,"Punggol",1.41492733388605,103.910166388177,1161.96687001079,879,1220
"3677","305B ANCHORVALE LINK",1.3891951454752,103.888598523836,64,"Sengkang",1.39169462601522,103.895484694279,815.287605330371,782,1085
"3678","305B PUNGGOL RD",1.40535191898422,103.906250675312,31,"Punggol",1.41492733388605,103.910166388177,1151.56283012089,923,1282
"3679","305C ANCHORVALE LINK",1.38914639671317,103.88787201142,73,"Sengkang",1.39169462601522,103.895484694279,893.419820546315,855,1187
"3680","305D ANCHORVALE LINK",1.38903342950987,103.887299862674,58,"Buangkok",1.38287001971672,103.893122569706,943.735255270132,960,1334
"3681","305D PUNGGOL DR",1.40583208354561,103.906790979853,43,"Punggol",1.41492733388605,103.910166388177,1079.91414869072,874,1214
"3682","306 ANG MO KIO AVE 1",1.36572552222846,103.845750564626,110,"Ang Mo Kio",1.36993284962262,103.84955809232,631.590829027179,761,1056
"3683","306 BT BATOK ST 31",1.3582878390455,103.747520379156,53,"Bukit Gombak",1.35861159094192,103.751790910733,476.62431849651,432,600
"3684","306 CANBERRA RD",1.44567776517239,103.82242147898,75,"Sembawang",1.44905082158502,103.820046140211,459.199903891897,577,802
"3685","306 CHOA CHU KANG AVE 4",1.384956724776,103.742877957261,71,"Choa Chu Kang",1.38536316540225,103.744370779756,172.182529805219,269,373
"3686","306 CLEMENTI AVE 4",1.32143826057396,103.765901268051,271,"Clementi",1.31511625277378,103.765191452888,708.182312451661,647,898
"3687","306 HOUGANG AVE 5",1.3671976368128,103.895496560443,147,"Hougang",1.37129226620797,103.892380513029,572.729823875271,515,715
"3688","306 JURONG EAST ST 32",1.34607046577403,103.735252691468,314,"Chinese Garden",1.34235282081401,103.732596738363,508.561835526296,675,937
"3689","306 SERANGOON AVE 2",1.354170253505,103.866885717087,153,"Lorong Chuan",1.35161217074555,103.864151938651,416.715200455677,444,616
"3690","306 SHUNFU RD",1.35029143230261,103.83930130692,46,"Marymount",1.348707263451,103.839423132332,176.869266259402,161,224
"3691","306 TAMPINES ST 32",1.35292805453995,103.955867117196,62,"Tampines East",1.35619148271544,103.9546344625,388.320807110475,373,518
"3692","306 WOODLANDS ST 31",1.42992991993554,103.774636554651,29,"Marsiling",1.43252114855026,103.774074641403,295.15445635117,351,487
"3693","306 YISHUN CTRL",1.43108496903436,103.840247830324,133,"Yishun",1.42944308477331,103.835005047246,611.400793526854,587,815
"3694","306A ANCHORVALE LINK",1.39017967183099,103.889048649412,63,"Sengkang",1.39169462601522,103.895484694279,735.832378682267,696,965
"3695","306A PUNGGOL PL",1.40609259284716,103.905395309677,35,"Punggol",1.41492733388605,103.910166388177,1117.65016249263,1016,1410
"3696","306B ANCHORVALE LINK",1.38967246123379,103.888614222807,50,"Sengkang",1.39169462601522,103.895484694279,797.040753345423,761,1056
"3697","306B PUNGGOL PL",1.40579230457974,103.905777174695,50,"Punggol",1.41492733388605,103.910166388177,1128.13549367489,972,1349
"3698","306C ANCHORVALE LINK",1.38988769881462,103.888114475259,99,"Sengkang",1.39169462601522,103.895484694279,844.511610073315,810,1124
"3699","306C PUNGGOL PL",1.40640385188347,103.905958190135,46,"Punggol",1.41492733388605,103.910166388177,1058.10885019936,941,1306
"3700","306D PUNGGOL DR",1.40608143462906,103.906438377943,49,"Punggol",1.41492733388605,103.910166388177,1068.54867049364,895,1242
"3701","307 ANG MO KIO AVE 1",1.36528761496625,103.845512353446,81,"Ang Mo Kio",1.36993284962262,103.84955809232,685.649306071055,816,1132
"3702","307 BT BATOK ST 31",1.35817033436975,103.748118653062,148,"Bukit Gombak",1.35861159094192,103.751790910733,411.620359156279,395,548
"3703","307 CANBERRA RD",1.44592261930976,103.82165734645,58,"Sembawang",1.44905082158502,103.820046140211,391.679783868945,498,691
"3704","307 CHOA CHU KANG AVE 4",1.38523428420139,103.74270487573,104,"Choa Chu Kang",1.38536316540225,103.744370779756,185.94769106295,289,402
"3705","307 CLEMENTI AVE 4",1.321415896635,103.76710548935,201,"Clementi",1.31511625277378,103.765191452888,732.911070391268,630,874
"3706","307 HOUGANG AVE 5",1.36665999438856,103.895009698642,127,"Hougang",1.37129226620797,103.892380513029,592.891136629514,568,789
"3707","307 JURONG EAST ST 32",1.34652151786552,103.734843138868,119,"Chinese Garden",1.34235282081401,103.732596738363,527.113626663817,738,1025
"3708","307 SERANGOON AVE 2",1.35462817749301,103.867068733428,206,"Lorong Chuan",1.35161217074555,103.864151938651,467.001441664793,497,690
"3709","307 SHUNFU RD",1.35048016607758,103.838771255828,128,"Marymount",1.348707263451,103.839423132332,210.269846863179,229,318
"3710","307 TAMPINES ST 32",1.35297507968606,103.956353598414,60,"Tampines East",1.35619148271544,103.9546344625,405.958009580533,406,563
"3711","307 WOODLANDS AVE 1",1.42940927831954,103.776437088944,89,"Marsiling",1.43252114855026,103.774074641403,434.879164225198,450,625
"3712","307A ANCHORVALE RD",1.38939756436216,103.888042664458,42,"Sengkang",1.39169462601522,103.895484694279,866.775650541332,824,1143
"3713","307A ANG MO KIO AVE 1",1.36598205054587,103.84444497466,19,"Ang Mo Kio",1.36993284962262,103.84955809232,719.178064272076,707,981
"3714","307B ANCHORVALE RD",1.38954465344023,103.887443517634,43,"Sengkang",1.39169462601522,103.895484694279,926.328147635264,895,1243
"3715","307B ANG MO KIO AVE 1",1.36583937026389,103.844630828457,7,"Ang Mo Kio",1.36993284962262,103.84955809232,712.972159189919,731,1014
"3716","307C ANCHORVALE RD",1.3899013843277,103.887121427015,66,"Sengkang",1.39169462601522,103.895484694279,951.887427203558,893,1240
"3717","307C ANG MO KIO AVE 1",1.36556100435161,103.845169497182,28,"Ang Mo Kio",1.36993284962262,103.84955809232,689.478680202357,768,1066
"3718","307D ANCHORVALE RD",1.39029890072186,103.886489261901,66,"Sengkang",1.39169462601522,103.895484694279,1013.05733349344,970,1347
"3719","308 ANG MO KIO AVE 1",1.36569665029696,103.844347269095,67,"Ang Mo Kio",1.36993284962262,103.84955809232,747.438816517781,744,1033
"3720","308 BT BATOK ST 31",1.35855029163425,103.748104679144,205,"Bukit Gombak",1.35861159094192,103.751790910733,410.290819805796,363,504
"3721","308 CANBERRA RD",1.44632693492685,103.821744465946,67,"Sembawang",1.44905082158502,103.820046140211,357.299633175773,485,673
"3722","308 CHOA CHU KANG AVE 4",1.38557729351054,103.742778536251,3,"Choa Chu Kang",1.38536316540225,103.744370779756,178.791997954378,312,433
"3723","308 CLEMENTI AVE 4",1.32105185036523,103.766910446634,210,"Clementi",1.31511625277378,103.765191452888,687.885052433171,590,819
"3724","308 HOUGANG AVE 5",1.36680910838232,103.895756047165,255,"Hougang",1.37129226620797,103.892380513029,624.644508086362,568,789
"3725","308 JURONG EAST ST 32",1.3472950403719,103.734573253838,224,"Chinese Garden",1.34235282081401,103.732596738363,592.508337372765,662,919
"3726","308 SERANGOON AVE 2",1.35417532963527,103.865967051985,95,"Lorong Chuan",1.35161217074555,103.864151938651,349.596079746228,451,627
"3727","308 SHUNFU RD",1.35058252902296,103.837846846026,192,"Marymount",1.348707263451,103.839423132332,272.67415704332,289,402
"3728","308 TAMPINES ST 32",1.35286747357104,103.95673502603,59,"Tampines East",1.35619148271544,103.9546344625,437.684375590807,445,619
"3729","308 WOODLANDS AVE 1",1.42980422383108,103.776560725647,81,"Marsiling",1.43252114855026,103.774074641403,409.898248471743,425,590
"3730","308 YISHUN RING RD",1.43122983753347,103.840559963761,121,"Yishun",1.42944308477331,103.835005047246,649.388302090337,621,863
"3731","308A ANCHORVALE RD",1.38989490574426,103.885920239987,71,"Sengkang",1.39169462601522,103.895484694279,1083.08709165425,1030,1430
"3732","308A ANG MO KIO AVE 1",1.36548342757106,103.844084739929,42,"Ang Mo Kio",1.36993284962262,103.84955809232,785.081650993459,766,1063
"3733","308A PUNGGOL WALK",1.40776143065745,103.900998963843,138,"Punggol",1.41492733388605,103.910166388177,1295.04741213082,1659,2303
"3734","308B ANCHORVALE RD",1.38993095065831,103.886560729813,70,"Sengkang",1.39169462601522,103.895484694279,1012.33908443149,980,1360
"3735","308B ANG MO KIO AVE 1",1.3652661423815,103.844538059044,39,"Ang Mo Kio",1.36993284962262,103.84955809232,762.879995754072,794,1102
"3736","308B PUNGGOL WALK",1.40780265306018,103.899609389645,83,"Punggol",1.41492733388605,103.910166388177,1417.49399232641,1707,2371
"3737","308C ANCHORVALE RD",1.3892274723179,103.886844686117,71,"Buangkok",1.38287001971672,103.893122569706,994.46359910168,978,1359
"3738","308C PUNGGOL WALK",1.40800694944027,103.899074357998,104,"Punggol",1.41492733388605,103.910166388177,1455.05350041227,1759,2443
"3739","309 BT BATOK ST 31",1.35828328143448,103.748771560551,76,"Bukit Gombak",1.35861159094192,103.751790910733,337.999759199021,333,462
"3740","309 CANBERRA RD",1.4467573459998,103.821562407206,71,"Sembawang",1.44905082158502,103.820046140211,306.029974373515,476,661
"3741","309 CLEMENTI AVE 4",1.32091981411778,103.766377598785,291,"Clementi",1.31511625277378,103.765191452888,659.397900322404,613,851
"3742","309 HOUGANG AVE 5",1.36620554681345,103.895152424666,155,"Hougang",1.37129226620797,103.892380513029,644.825529914022,613,850
"3743","309 JURONG EAST ST 32",1.34753691047157,103.734033285066,140,"Chinese Garden",1.34235282081401,103.732596738363,598.825557922606,659,915
"3744","309 SERANGOON AVE 2",1.35380565313156,103.865214056968,101,"Lorong Chuan",1.35161217074555,103.864151938651,271.282461327043,395,549
"3745","309 SHUNFU RD",1.35091296258284,103.837585157698,176,"Marymount",1.348707263451,103.839423132332,319.573904449797,346,480
"3746","309 TAMPINES ST 32",1.35346317253703,103.956791098556,53,"Tampines East",1.35619148271544,103.9546344625,387.099910157201,379,527
"3747","309 WOODLANDS AVE 1",1.42974761626252,103.776015339553,22,"Marsiling",1.43252114855026,103.774074641403,376.787146452908,411,571
"3748","309 YISHUN RING RD",1.43237650422142,103.840587727638,98,"Yishun",1.42944308477331,103.835005047246,701.858888272438,649,901
"3749","309A ANCHORVALE RD",1.39170406550677,103.886137355811,66,"Sengkang",1.39169462601522,103.895484694279,1040.23454932046,945,1312
"3750","309A ANG MO KIO ST 31",1.36502933267756,103.845300649183,72,"Ang Mo Kio",1.36993284962262,103.84955809232,722.805411524646,826,1147
"3751","309B ANCHORVALE RD",1.39141694532621,103.885872372024,72,"Sengkang",1.39169462601522,103.895484694279,1070.16976344769,977,1355
"3752","309C ANCHORVALE RD",1.39109822389481,103.885761221121,66,"Sengkang",1.39169462601522,103.895484694279,1084.12771147474,997,1384
"3753","309D ANCHORVALE RD",1.3908111042137,103.885496222761,62,"Sengkang",1.39169462601522,103.895484694279,1115.92645491819,1028,1427
"3754","30A HOLLAND CL",1.30746713452173,103.797185887665,58,"Holland Village",1.31224029631595,103.796399122407,538.511987576672,538,746
"3755","31 BALAM RD",1.32968232972727,103.885407998763,161,"Mattar",1.32687671501334,103.883247509542,394.150853317815,519,720
"3756","31 BEDOK STH AVE 2",1.32301474306803,103.938165236776,149,"Tanah Merah",1.32718729074675,103.946348600798,1022.33354872379,924,1285
"3757","31 EUNOS CRES",1.32038936286085,103.901842015603,51,"Eunos",1.31978354916088,103.903225807255,168.120932009098,167,232
"3758","31 GHIM MOH LINK",1.30960366323024,103.784023479632,10,"Dover",1.31140529320963,103.778637841909,632.033922333357,881,1223
"3759","31 HOLLAND CL",1.30697526832762,103.797080329252,121,"Commonwealth",1.30250199924325,103.798228523336,514.09604823644,514,713
"3760","31 MARINE CRES",1.30370556638513,103.911444787591,278,"Kembangan",1.3210381335934,103.912947930851,1936.69086833803,1920,2665
"3761","31 MARSILING DR",1.44298595480646,103.772342694658,198,"Marsiling",1.43252114855026,103.774074641403,1180.77356341866,1073,1490
"3762","31 TANGLIN HALT RD",1.29936191629581,103.799471412664,143,"Commonwealth",1.30250199924325,103.798228523336,375.92541835684,391,543
"3763","31 TEBAN GDNS RD",1.32030814426975,103.738967733755,134,"Jurong East",1.33315281585758,103.742286332403,1476.78964381688,1837,2551
"3764","31 TELOK BLANGAH RISE",1.27239732679697,103.820832735739,100,"HarbourFront",1.26538938374901,103.821530157095,783.972394573124,802,1113
"3765","310 BT BATOK ST 32",1.35964071966908,103.748829089659,67,"Bukit Gombak",1.35861159094192,103.751790910733,348.956948188243,325,452
"3766","310 CANBERRA RD",1.4470356081005,103.822098675686,75,"Sembawang",1.44905082158502,103.820046140211,320.153325204089,527,731
"3767","310 CLEMENTI AVE 4",1.32035338974184,103.765829663835,251,"Clementi",1.31511625277378,103.765191452888,587.306077041723,516,717
"3768","310 HOUGANG AVE 5",1.36632810370351,103.896213964527,181,"Hougang",1.37129226620797,103.892380513029,698.123872371337,620,861
"3769","310 JURONG EAST ST 32",1.34820836305368,103.733799342203,113,"Chinese Garden",1.34235282081401,103.732596738363,665.433928522037,695,964
"3770","310 SERANGOON AVE 2",1.35362308168848,103.865716642199,84,"Lorong Chuan",1.35161217074555,103.864151938651,283.606929654797,386,536
"3771","310 SHUNFU RD",1.35085167873462,103.838679123356,97,"Marymount",1.348707263451,103.839423132332,252.667268277511,260,361
"3772","310 TAMPINES ST 32",1.3534632069362,103.957113086015,60,"Tampines East",1.35619148271544,103.9546344625,410.278834386694,416,578
"3773","310 WOODLANDS ST 31",1.43010378077548,103.775977116694,146,"Marsiling",1.43252114855026,103.774074641403,342.401471658622,368,510
"3774","310 YISHUN RING RD",1.43186873584732,103.84124225015,61,"Yishun",1.42944308477331,103.835005047246,744.778417525061,734,1020
"3775","310A ANCHORVALE RD",1.3909053148199,103.885024959643,55,"Sengkang",1.39169462601522,103.895484694279,1167.34058598545,1075,1492
"3776","310A ANG MO KIO AVE 1",1.36481255187585,103.843844243986,38,"Ang Mo Kio",1.36993284962262,103.84955809232,853.951257525464,824,1144
"3777","310A PUNGGOL WALK",1.40870088870466,103.901326604714,72,"Punggol",1.41492733388605,103.910166388177,1203.39899339516,1509,2095
"3778","310B ANCHORVALE RD",1.39090460679765,103.884682862492,65,"Sengkang",1.39169462601522,103.895484694279,1205.31259467028,1095,1519
